,ContactId,FirstName,LastName,FullName,DateOfBirth,Gender,EMail,Telephone,PostCode,StreetAddress,City,State,Country,CreatedOn,Headshot,Loyalty Tier,Email Subscriber,Income,Occupation,CustomerSatisfaction,LoyaltyId,RewardPoints,CreditCard
4717,CNTID_5717,Susan,Mckensie,Susaw Mckensie,18-05-1997,Female,susan_mckensie@cortezplc.com,001-094-740-1542x6046,,,,,,05-11-2017,,,,,,,LOYID_5717,63.0,Yes
4718,CNTID_5718,Sharon,Corvino,Sharon Corvino,18-11-1998,Female,sharon_corvino@rothllc.com,490.158.0174x19821,,,,,,14-05-2017,,,,,,,LOYID_5718,57.0,No
4719,CNTID_5719,Laura,Mcgonnell,Laura Mcgonnell,01-04-1990,Female,laura_mcgonnell@blairreyesandestes.com,757-087-8914x29586,,,,,,22-09-2018,,,,,,,LOYID_5719,64.0,No
4720,CNTID_5720,Sarah,Drago,Sarah Drago,02-04-1986,Female,sarah_drago@mccarthymiller.com,-4695,,,,,,16-02-2017,,,,,,,LOYID_5720,83.0,No
4721,CNTID_5721,Maria,Zolinski,Maria Zocinski,13-10-1993,Female,maria_zolinski@shawgutierrez.com,+1-391-110-3562x7423,,,,,,26-10-2018,,,,,,,LOYID_5721,237.0,No
4722,CNTID_5722,Sarah,Tugman,Sarah Tugman,21-02-2008,Female,sarah_tugman@mckayplc.com,+1-812-291-8842x780,,,,,,12-01-2017,,,,,,,LOYID_5722,189.0,Yes
4723,CNTID_5723,Laura,Dahn,Laura Dahn,27-04-1991,Female,laura_dahn@wagnerltd.com,1129313418,,,,,,25-07-2018,,,,,,,LOYID_5723,81.0,Yes
4724,CNTID_5724,Patricia,Heesch,Patricia Heesch,03-01-1981,Female,patricia_heesch@kingplc.com,001-136-304-2715,,,,,,12-07-2017,,,,,,,LOYID_5724,139.0,No
4725,CNTID_5725,Jennifer,Livernash,Jennifer Livernash,13-05-1972,Female,jennifer_livernash@ochoastanleyandjohnson.com,001-840-580-5971x2458,,,,,,05-07-2017,,,,,,,LOYID_5725,274.0,No
4726,CNTID_5726,Susan,Cosgray,Susan Cosgray,16-02-1999,Female,susan_cosgray@hartgroup.com,088-301-9222x19243,,,,,,20-06-2018,,,,,,,LOYID_5726,255.0,Yes
4727,CNTID_5727,Kimberly,Sale,Kimbersy Sale,09-02-1996,Female,kimberly_sale@walkermarshall.com,001-493-217-9233x743,,,,,,27-01-2018,,,,,,,LOYID_5727,232.0,Yes
4728,CNTID_5728,Lisa,Graffeo,Lisa Graffeo,23-11-2014,Female,lisa_graffeo@roseplc.com,536-104-7504x041,,,,,,26-10-2017,,,,,,,LOYID_5728,69.0,No
4729,CNTID_5729,Michelle,Struggs,Michdlle Struggs,25-02-2014,Female,michelle_struggs@hendrixinc.com,713.936.6321x375,,,,,,04-05-2017,,,,,,,LOYID_5729,189.0,Yes
4730,CNTID_5730,Barbara,Mcghan,Barbara Mcghan,23-10-1982,Female,barbara_mcghan@jenkinsmartinandcoleman.com,987.392.4166x362,,,,,,06-06-2018,,,,,,,LOYID_5730,230.0,Yes
4731,CNTID_5731,Karen,Pupa,Kalen Pupa,30-04-1997,Female,karen_pupa@weavermarquez.com,(046)327-8907x2840,,,,,,03-06-2018,,,,,,,LOYID_5731,262.0,Yes
4732,CNTID_5732,Mary,Blaida,Marp Blaida,23-03-1998,Female,mary_blaida@ramirezjackson.com,(592)693-1168x417,,,,,,26-07-2017,,,,,,,LOYID_5732,263.0,Yes
4733,CNTID_5733,Margaret,Kisicki,Margaret Kisicki,27-04-1982,Female,margaret_kisicki@hornramseyandnichols.com,+1-214-482-8429x1446,,,,,,16-03-2018,,,,,,,LOYID_5733,291.0,No
4734,CNTID_5734,Sarah,Hecox,Hecox Sarah,03-10-2005,Female,sarah_hecox@morganjackson.com,-4838,,,,,,07-01-2018,,,,,,,LOYID_5734,181.0,Yes
4735,CNTID_5735,Michelle,Bissell,Michelle Bissell,26-05-1978,Female,michelle_bissell@garciainc.com,407.003.3278,,,,,,19-05-2017,,,,,,,LOYID_5735,28.0,Yes
4736,CNTID_5736,Elizabeth,Mceuen,Elizabeth Mceuen,03-10-2001,Female,elizabeth_mceuen@freywhiteheadandandrews.com,841-417-2727,,,,,,02-10-2018,,,,,,,LOYID_5736,195.0,No
4737,CNTID_5737,Betty,Brattain,Benty Brattain,21-05-1982,Female,betty_brattain@wilsonbarrett.com,(542)462-7846x44875,,,,,,22-06-2017,,,,,,,LOYID_5737,206.0,No
4738,CNTID_5738,Kimberly,Goslee,Kimberly Goslee,23-09-2002,Female,kimberly_goslee@mendezvega.com,568.102.5315x07160,,,,,,01-10-2017,,,,,,,LOYID_5738,110.0,No
4739,CNTID_5739,Patricia,Baliga,Patricia Baliga,28-02-2007,Female,patricia_baliga@saundersllc.com,+1-360-898-4959x53676,,,,,,11-03-2018,,,,,,,LOYID_5739,146.0,No
4740,CNTID_5740,Sharon,Kuk,Sharon Kuk,26-06-1995,Female,sharon_kuk@welchltd.com,645.878.0058x966,,,,,,08-02-2018,,,,,,,LOYID_5740,137.0,No
4741,CNTID_5741,Margaret,Loughner,Margaret Loughner,30-06-1988,Female,margaret_loughner@campbellbrown.com,+1-616-064-7521x5190,,,,,,30-09-2017,,,,,,,LOYID_5741,85.0,Yes
4742,CNTID_5742,Carol,Pineda,Carol Pineda,09-08-2017,Female,carol_pineda@tategonzales.com,-4310,,,,,,20-07-2018,,,,,,,LOYID_5742,28.0,Yes
4743,CNTID_5743,Donna,Ferrero,Donna Ferrero,08-04-1994,Female,donna_ferrero@vazquezmartinezandchandler.com,752-636-2568x664,,,,,,23-02-2018,,,,,,,LOYID_5743,162.0,Yes
4744,CNTID_5744,Maria,Ralko,Ralko Maria,23-01-1988,Female,maria_ralko@martinwatson.com,639-066-4971,,,,,,16-11-2017,,,,,,,LOYID_5744,105.0,No
4745,CNTID_5745,Dorothy,Chomka,Dorothy Chomka,20-01-1975,Female,dorothy_chomka@rubiowright.com,002-017-2216x501,,,,,,31-12-2017,,,,,,,LOYID_5745,222.0,Yes
4746,CNTID_5746,Karen,Kempner,Karen Kempner,19-01-1983,Female,karen_kempner@mcconnellbrooks.com,001-327-086-9304x1178,,,,,,18-06-2017,,,,,,,LOYID_5746,14.0,Yes
4747,CNTID_5747,Nancy,Gilhuly,Nancy Gihhuly,04-10-1970,Female,nancy_gilhuly@andradeandsons.com,111.297.2810x618,,,,,,26-12-2017,,,,,,,LOYID_5747,241.0,No
4748,CNTID_5748,Sharon,Braddy,Sharon Braddy,18-09-1986,Female,sharon_braddy@hallgreene.com,001-375-972-4554x005,,,,,,30-03-2018,,,,,,,LOYID_5748,258.0,No
4749,CNTID_5749,Sarah,Koegler,Sarah Koegler,29-01-2007,Female,sarah_koegler@thompsonandsons.com,001-590-337-3899x89329,,,,,,24-05-2017,,,,,,,LOYID_5749,243.0,Yes
4750,CNTID_5750,Dorothy,Fedorczyk,Dorothy Fedorczyk,30-01-1979,Female,dorothy_fedorczyk@prattlamandbarber.com,753-007-0421,,,,,,21-02-2018,,,,,,,LOYID_5750,119.0,Yes
4751,CNTID_5751,Sandra,Leigh,Sandra Leigh,28-12-1993,Female,sandra_leigh@claythompsonandwilson.com,+1-577-563-8779x02242,,,,,,25-06-2017,,,,,,,LOYID_5751,162.0,Yes
4752,CNTID_5752,Carol,Shouse,Carol Shouse,15-10-2003,Female,carol_shouse@evansswanson.com,708-852-3855,,,,,,06-01-2017,,,,,,,LOYID_5752,225.0,No
4753,CNTID_5753,Sandra,Trexler,Sasdra Trexler,25-10-1991,Female,sandra_trexler@taylorharris.com,(999)133-3794x6371,,,,,,28-03-2018,,,,,,,LOYID_5753,119.0,Yes
4754,CNTID_5754,Sarah,Broadstone,Sarah Broadstone,29-05-1972,Female,sarah_broadstone@collinsharrell.com,560.415.9570x630,,,,,,12-12-2017,,,,,,,LOYID_5754,293.0,No
4755,CNTID_5755,Carol,Milster,Carol Milster,19-06-2008,Female,carol_milster@dickersonhowellandnewton.com,001-074-992-7766,,,,,,02-11-2017,,,,,,,LOYID_5755,108.0,Yes
4756,CNTID_5756,Helen,Kuja,Helen Kuja,15-09-1983,Female,helen_kuja@harringtonrichardson.com,(305)141-5881,,,,,,29-08-2017,,,,,,,LOYID_5756,74.0,Yes
4757,CNTID_5757,Ruth,Distasio,Distasio Ruth,06-10-2014,Female,ruth_distasio@thomasparker.com,3429049278,,,,,,13-01-2018,,,,,,,LOYID_5757,190.0,Yes
4758,CNTID_5758,Sarah,Gyllenband,Gyllenband Sarah,01-04-1969,Female,sarah_gyllenband@baldwinltd.com,(043)459-8048x751,,,,,,22-05-2018,,,,,,,LOYID_5758,248.0,Yes
4759,CNTID_5759,Susan,Kaliszuk,Susan Kaliszuk,24-07-2013,Female,susan_kaliszuk@stantonmarshall.com,(506)152-1657x28709,,,,,,04-04-2018,,,,,,,LOYID_5759,295.0,Yes
4760,CNTID_5760,Betty,Mikowski,Betty Mioowski,07-12-2014,Female,betty_mikowski@westgroup.com,(446)074-2639x6440,,,,,,12-04-2017,,,,,,,LOYID_5760,264.0,No
4761,CNTID_5761,Ruth,Oclair,Ruth Oclair,23-09-1979,Female,ruth_oclair@quinnwilsonandroberts.com,(337)826-3378x51181,,,,,,12-02-2017,,,,,,,LOYID_5761,162.0,No
4762,CNTID_5762,Donna,Sutton,Donna Sutton,01-05-2007,Female,donna_sutton@perrymiller.com,786.084.7076x0610,,,,,,04-04-2017,,,,,,,LOYID_5762,99.0,No
4763,CNTID_5763,Sarah,Lisy,Sarah Lisy,11-03-2003,Female,sarah_lisy@reedplc.com,(928)545-3948x1693,,,,,,28-07-2018,,,,,,,LOYID_5763,163.0,No
4764,CNTID_5764,Betty,Patteson,Betty Patteson,25-04-2010,Female,betty_patteson@millerguzmanandmyers.com,448-810-0584,,,,,,15-06-2018,,,,,,,LOYID_5764,192.0,No
4765,CNTID_5765,Sharon,Hartgraves,Sharon Hartgraves,30-09-1998,Female,sharon_hartgraves@webbplc.com,001-901-041-4694x634,,,,,,14-10-2018,,,,,,,LOYID_5765,175.0,No
4766,CNTID_5766,Helen,Batlle,Helen Batlle,30-04-2009,Female,helen_batlle@ortizclineandgibson.com,001-281-736-6517x988,,,,,,24-11-2017,,,,,,,LOYID_5766,56.0,No
4767,CNTID_5767,Susan,Roff,Susan Roff,28-11-1978,Female,susan_roff@johnsondavidsonandwarren.com,288-068-8388x8460,,,,,,30-04-2017,,,,,,,LOYID_5767,243.0,No
4768,CNTID_5768,Mary,Sanacore,Marr Sanacore,02-12-1976,Female,mary_sanacore@smithnielsen.com,4896488554,,,,,,14-08-2018,,,,,,,LOYID_5768,178.0,No
4769,CNTID_5769,Sandra,Simmers,Sandra Simmers,05-08-1983,Female,sandra_simmers@smallramsey.com,597.063.1151x5471,,,,,,07-05-2018,,,,,,,LOYID_5769,272.0,No
4770,CNTID_5770,Dorothy,Focks,Dorothy Focks,26-11-1999,Female,dorothy_focks@comptonandsons.com,001-808-646-8056x7056,,,,,,26-06-2017,,,,,,,LOYID_5770,226.0,Yes
4771,CNTID_5771,Maria,Tramell,Maria Tramell,10-12-1986,Female,maria_tramell@millsllc.com,701.589.4592,,,,,,30-01-2017,,,,,,,LOYID_5771,256.0,Yes
4772,CNTID_5772,Elizabeth,Helmsing,Elizabyth Helmsing,20-04-2018,Female,elizabeth_helmsing@smithgarciaandbender.com,2619144369,,,,,,23-06-2018,,,,,,,LOYID_5772,126.0,Yes
4773,CNTID_5773,Elizabeth,Bozelle,Elizabeth Bozelle,25-05-2011,Female,elizabeth_bozelle@davisthomas.com,453-582-9533x34321,,,,,,01-01-2018,,,,,,,LOYID_5773,193.0,No
4774,CNTID_5774,Sarah,Febre,Samah Febre,21-11-2004,Female,sarah_febre@zavalapatrick.com,703605994,,,,,,16-08-2018,,,,,,,LOYID_5774,31.0,Yes
4775,CNTID_5775,Barbara,Vandervort,Barbara Vandervort,23-03-1980,Female,barbara_vandervort@gonzalezjones.com,-9492,,,,,,28-05-2017,,,,,,,LOYID_5775,42.0,Yes
4776,CNTID_5776,Ruth,Finkelstein,Finkelstein Ruth,07-03-1987,Female,ruth_finkelstein@johnsonltd.com,733-727-8477x3029,,,,,,18-07-2018,,,,,,,LOYID_5776,21.0,No
4777,CNTID_5777,Mary,Tooman,Mary Tooman,31-10-1987,Female,mary_tooman@ortizgarciaanddaugherty.com,2970977670,,,,,,27-11-2017,,,,,,,LOYID_5777,266.0,Yes
4778,CNTID_5778,Jennifer,Ladieu,Jennifer Ladieu,08-08-1982,Female,jennifer_ladieu@torrescurryandherrera.com,801-893-5152,,,,,,03-01-2018,,,,,,,LOYID_5778,102.0,Yes
4779,CNTID_5779,Patricia,Dollings,Dollings Patricia,13-08-2008,Female,patricia_dollings@rogershutchinson.com,420-009-2395,,,,,,17-01-2018,,,,,,,LOYID_5779,81.0,Yes
4780,CNTID_5780,Lisa,Rome,Lisa Rome,31-01-1978,Female,lisa_rome@jonesltd.com,001-074-545-5718x51229,,,,,,06-01-2018,,,,,,,LOYID_5780,248.0,Yes
4781,CNTID_5781,Linda,Provost,Provost Linda,21-11-2012,Female,linda_provost@bruceleeandmack.com,(332)504-4371x94529,,,,,,19-10-2018,,,,,,,LOYID_5781,278.0,Yes
4782,CNTID_5782,Elizabeth,Galusha,Elizabeth Galusha,03-11-1971,Female,elizabeth_galusha@kaufmangroup.com,001-763-276-2777x99496,,,,,,09-11-2018,,,,,,,LOYID_5782,88.0,No
4783,CNTID_5783,Lisa,Valakas,Lisa Valakas,19-11-2001,Female,lisa_valakas@wonghoustonandlevy.com,+1-883-367-8997x828,,,,,,22-01-2017,,,,,,,LOYID_5783,138.0,No
4784,CNTID_5784,Helen,Rauscher,Helen Rauscher,09-06-2010,Female,helen_rauscher@jonesgroup.com,-5822,,,,,,24-05-2018,,,,,,,LOYID_5784,126.0,No
4785,CNTID_5785,Nancy,Igbal,Nancy Igbal,23-05-2013,Female,nancy_igbal@gomezweberandrodgers.com,475-566-7950x09264,,,,,,09-09-2018,,,,,,,LOYID_5785,221.0,No
4786,CNTID_5786,Lisa,Ostendorf,Lisa Ostendorf,07-11-1973,Female,lisa_ostendorf@gillltd.com,550-247-3814x500,,,,,,17-04-2018,,,,,,,LOYID_5786,223.0,No
4787,CNTID_5787,Dorothy,Clinch,Dorothy Clinch,12-03-2010,Female,dorothy_clinch@thompsonfoster.com,(326)029-7967x22607,,,,,,20-08-2017,,,,,,,LOYID_5787,163.0,No
4788,CNTID_5788,Ruth,Luczak,Ruth Luczak,29-12-1984,Female,ruth_luczak@frenchltd.com,+1-308-625-4390x191,,,,,,03-03-2018,,,,,,,LOYID_5788,143.0,No
4789,CNTID_5789,Michelle,Tintinger,Michelle Tintinger,24-06-1992,Female,michelle_tintinger@paynewalkerandkim.com,(108)695-6014x1455,,,,,,27-06-2017,,,,,,,LOYID_5789,24.0,Yes
4790,CNTID_5790,Dorothy,Shontz,Dorothy Shontz,26-12-1989,Female,dorothy_shontz@whitegroup.com,+1-453-199-7724x19531,,,,,,16-11-2017,,,,,,,LOYID_5790,76.0,No
4791,CNTID_5791,Dorothy,Meachem,Dorothy Meachem,06-01-2012,Female,dorothy_meachem@cartermorse.com,642-627-9928x8709,,,,,,14-07-2018,,,,,,,LOYID_5791,286.0,No
4792,CNTID_5792,Donna,Edmerson,Edmerson Donna,10-12-1973,Female,donna_edmerson@fisherwilson.com,001-432-270-8589,,,,,,17-02-2017,,,,,,,LOYID_5792,109.0,Yes
4793,CNTID_5793,Maria,Urbaez,Maria Urbaez,18-10-1983,Female,maria_urbaez@hillinc.com,+1-505-078-4692x7966,,,,,,12-04-2018,,,,,,,LOYID_5793,215.0,Yes
4794,CNTID_5794,Dorothy,Bruse,Dorothy Bruse,08-07-1977,Female,dorothy_bruse@hillllc.com,525.530.9958x4228,,,,,,12-04-2017,,,,,,,LOYID_5794,236.0,No
4795,CNTID_5795,Dorothy,Sephton,Sephton Dorothy,30-01-1985,Female,dorothy_sephton@nixonperezandwilliams.com,(669)569-0414x748,,,,,,02-09-2017,,,,,,,LOYID_5795,130.0,Yes
4796,CNTID_5796,Sarah,Gastley,Sarah Gastley,23-11-2016,Female,sarah_gastley@blakeandrews.com,770.352.5005x786,,,,,,03-01-2018,,,,,,,LOYID_5796,135.0,Yes
4797,CNTID_5797,Nancy,Hinnenkamp,Nancy Hinnenkamp,16-09-1990,Female,nancy_hinnenkamp@aguirreproctor.com,893.969.4342x40861,,,,,,02-03-2017,,,,,,,LOYID_5797,280.0,No
4798,CNTID_5798,Nancy,Gamrath,Nancy Gamrath,14-08-1973,Female,nancy_gamrath@rollinscallahanandroberts.com,+1-290-181-9680x873,,,,,,20-12-2017,,,,,,,LOYID_5798,238.0,Yes
4799,CNTID_5799,Carol,Friddle,Carol Friddle,23-10-2009,Female,carol_friddle@kennedyleeandsantos.com,001-269-461-7458,,,,,,02-06-2018,,,,,,,LOYID_5799,249.0,Yes
4800,CNTID_5800,Lisa,Knestrick,Lisa Knestrisk,06-02-1990,Female,lisa_knestrick@carsonplc.com,198.475.3102x23045,,,,,,20-06-2017,,,,,,,LOYID_5800,261.0,Yes
4801,CNTID_5801,Jennifer,Eskelson,Jqnnifer Eskelson,05-11-2009,Female,jennifer_eskelson@hernandezmitchellandhudson.com,394.978.4756x090,,,,,,25-06-2017,,,,,,,LOYID_5801,298.0,Yes
4802,CNTID_5802,Barbara,Hazard,Barbara Hazard,19-06-1984,Female,barbara_hazard@hebertllc.com,903-085-5700x94848,,,,,,27-02-2018,,,,,,,LOYID_5802,75.0,No
4803,CNTID_5803,Susan,Belongia,Susan Belongia,03-10-2016,Female,susan_belongia@ramirezmccoy.com,(191)503-0164x86389,,,,,,23-02-2017,,,,,,,LOYID_5803,235.0,No
4804,CNTID_5804,Sandra,Elliam,Sandra Elliam,07-07-1975,Female,sandra_elliam@mcdonaldwilliamson.com,3805861462,,,,,,25-05-2017,,,,,,,LOYID_5804,150.0,No
4805,CNTID_5805,Karen,Meltzer,Karen Meltyer,22-01-2007,Female,karen_meltzer@simsandsons.com,307.020.8919,,,,,,02-02-2018,,,,,,,LOYID_5805,215.0,No
4806,CNTID_5806,Lisa,Shilt,Shilt Lisa,09-04-1994,Female,lisa_shilt@williamsongallegos.com,653-056-8810x871,,,,,,23-05-2018,,,,,,,LOYID_5806,177.0,No
4807,CNTID_5807,Michelle,Zickler,Michelle Zickler,18-02-2006,Female,michelle_zickler@millerbarajas.com,-3195,,,,,,08-03-2017,,,,,,,LOYID_5807,167.0,No
4808,CNTID_5808,Margaret,Benyo,Margaret Benyo,18-08-2007,Female,margaret_benyo@yodergroup.com,858-848-8682,,,,,,31-05-2017,,,,,,,LOYID_5808,50.0,No
4809,CNTID_5809,Margaret,Pickren,Margaret Pickren,29-01-2009,Female,margaret_pickren@gutierrezgroup.com,-3573,,,,,,11-10-2018,,,,,,,LOYID_5809,245.0,No
4810,CNTID_5810,Margaret,Diluca,Margaret Diluca,04-04-2009,Female,margaret_diluca@hobbstaylorandhutchinson.com,(961)204-1185,,,,,,03-06-2018,,,,,,,LOYID_5810,178.0,Yes
4811,CNTID_5811,Lisa,Peatry,Peatry Lisa,20-12-1989,Female,lisa_peatry@whiterogers.com,+1-252-164-5238x90717,,,,,,22-05-2017,,,,,,,LOYID_5811,214.0,Yes
4812,CNTID_5812,Michelle,Dollak,Dollak Michelle,13-01-1993,Female,michelle_dollak@velasquezcraneandbecker.com,717-489-1894x938,,,,,,03-08-2017,,,,,,,LOYID_5812,100.0,No
4813,CNTID_5813,Jennifer,Yeung,Jennifer Yeung,18-07-1998,Female,jennifer_yeung@moralesgroup.com,(792)821-6333x3654,,,,,,21-10-2017,,,,,,,LOYID_5813,112.0,No
4814,CNTID_5814,Sharon,Peinado,Sharon Peinado,19-09-2009,Female,sharon_peinado@johnsonmoonandmcgee.com,001-296-702-1023x96682,,,,,,27-08-2018,,,,,,,LOYID_5814,202.0,No
4815,CNTID_5815,Nancy,Axe,Nancy Axe,27-11-2007,Female,nancy_axe@christensenandsons.com,001-324-918-0312,,,,,,18-06-2018,,,,,,,LOYID_5815,67.0,Yes
4816,CNTID_5816,Kimberly,Zundel,Zundel Kimberly,20-12-1985,Female,kimberly_zundel@moonstevens.com,(700)758-6403,,,,,,08-03-2017,,,,,,,LOYID_5816,86.0,Yes
4817,CNTID_5817,Susan,Seeholzer,Susan Seehplzer,24-02-1973,Female,susan_seeholzer@taylorlamandsmith.com,070-312-5282x867,,,,,,12-11-2018,,,,,,,LOYID_5817,37.0,No
4818,CNTID_5818,Nancy,Pritt,Nancy Pritt,07-04-1985,Female,nancy_pritt@cervantesfrederick.com,558.592.9183,,,,,,17-02-2018,,,,,,,LOYID_5818,259.0,No
4819,CNTID_5819,Susan,Earthly,Susan Earthly,24-03-1986,Female,susan_earthly@brownltd.com,001-151-118-4453x8256,,,,,,15-01-2018,,,,,,,LOYID_5819,63.0,Yes
4820,CNTID_5820,Betty,Corrion,Corrion Betty,16-11-2016,Female,betty_corrion@chaselopez.com,963-571-5384x072,,,,,,17-10-2018,,,,,,,LOYID_5820,296.0,Yes
4821,CNTID_5821,Susan,Humfeld,Susan Humfeld,16-06-1983,Female,susan_humfeld@barneswright.com,9294370092,,,,,,26-11-2018,,,,,,,LOYID_5821,70.0,Yes
4822,CNTID_5822,Lisa,Wooleyhan,Lisa Wooleyhan,22-06-1994,Female,lisa_wooleyhan@browndanielsandmorse.com,303.225.0325x28690,,,,,,04-09-2017,,,,,,,LOYID_5822,158.0,No
4823,CNTID_5823,Barbara,Girdler,Barbara Girdler,25-09-2013,Female,barbara_girdler@wilsonjacksonandromero.com,355-976-0366,,,,,,26-01-2018,,,,,,,LOYID_5823,215.0,No
4824,CNTID_5824,Jennifer,Henjes,Jennifer Henjes,17-12-1982,Female,jennifer_henjes@mathewstaylorandflores.com,+1-291-395-4734x1600,,,,,,24-07-2018,,,,,,,LOYID_5824,81.0,No
4825,CNTID_5825,Karen,Biscocho,Karen Bisdocho,14-05-2008,Female,karen_biscocho@andersonaustinandanderson.com,(524)657-3816x5433,,,,,,08-01-2017,,,,,,,LOYID_5825,142.0,No
4826,CNTID_5826,Sarah,Braboy,Sarah Braboy,13-07-2001,Female,sarah_braboy@jenkinscarter.com,+1-386-098-3785x39749,,,,,,19-09-2017,,,,,,,LOYID_5826,116.0,Yes
4827,CNTID_5827,Margaret,Konczak,Margaret Konczak,09-08-2001,Female,margaret_konczak@acostakimandwhite.com,9259119013,,,,,,27-09-2018,,,,,,,LOYID_5827,238.0,Yes
4828,CNTID_5828,Dorothy,Schomacker,Dorothy Schomacker,03-10-1988,Female,dorothy_schomacker@wolfemorenoandnelson.com,992.075.3445,,,,,,30-10-2017,,,,,,,LOYID_5828,110.0,Yes
4829,CNTID_5829,Laura,Unthank,Laura Unthank,03-02-2010,Female,laura_unthank@bowmanplc.com,114-544-7783x19134,,,,,,03-12-2017,,,,,,,LOYID_5829,269.0,No
4830,CNTID_5830,Donna,Walizer,Donna Walizer,04-12-1983,Female,donna_walizer@stoneplc.com,+1-332-138-2368x57545,,,,,,20-02-2018,,,,,,,LOYID_5830,89.0,Yes
4831,CNTID_5831,Helen,Pistone,Helen Pistone,15-03-1970,Female,helen_pistone@mitchelldavisandrodriguez.com,465.260.5011x804,,,,,,12-08-2017,,,,,,,LOYID_5831,156.0,Yes
4832,CNTID_5832,Donna,Bottolfson,Donna Bottolfson,22-02-1984,Female,donna_bottolfson@blairgroup.com,807.396.1910x569,,,,,,14-03-2018,,,,,,,LOYID_5832,162.0,Yes
4833,CNTID_5833,Linda,Evilsizer,Linda Evilsizer,02-04-1997,Female,linda_evilsizer@petersonsmith.com,235.711.0190,,,,,,20-12-2017,,,,,,,LOYID_5833,140.0,No
4834,CNTID_5834,Karen,Vaske,Karcn Vaske,24-04-2009,Female,karen_vaske@millerwatsonandscott.com,9323543691,,,,,,08-11-2017,,,,,,,LOYID_5834,288.0,Yes
4835,CNTID_5835,Michelle,Tabarez,Michelle Tabarez,02-02-1983,Female,michelle_tabarez@lyonsllc.com,-1234,,,,,,10-08-2018,,,,,,,LOYID_5835,250.0,No
4836,CNTID_5836,Carol,Hince,Carol Hince,16-02-1995,Female,carol_hince@hortoninc.com,4975633039,,,,,,15-05-2017,,,,,,,LOYID_5836,198.0,No
4837,CNTID_5837,Barbara,Chanez,Chanez Barbara,19-08-1995,Female,barbara_chanez@guerraplc.com,001-836-495-1426x6982,,,,,,14-11-2018,,,,,,,LOYID_5837,177.0,No
4838,CNTID_5838,Nancy,Balletta,Nancy Balletta,31-08-1973,Female,nancy_balletta@nguyendaltonandtaylor.com,871.965.1918x109,,,,,,08-02-2018,,,,,,,LOYID_5838,292.0,No
4839,CNTID_5839,Sarah,Newbold,Sarah Newbold,02-04-1979,Female,sarah_newbold@villegasinc.com,311-397-0245x1659,,,,,,28-03-2018,,,,,,,LOYID_5839,15.0,No
4840,CNTID_5840,Karen,Hemric,Karen Hemric,20-07-1975,Female,karen_hemric@ayersandsons.com,+1-802-052-7308x4159,,,,,,15-08-2017,,,,,,,LOYID_5840,175.0,Yes
4841,CNTID_5841,Nancy,Pecht,Nancy Pecht,05-11-2006,Female,nancy_pecht@beltranortiz.com,013-094-1058,,,,,,09-03-2017,,,,,,,LOYID_5841,35.0,No
4842,CNTID_5842,Jennifer,Luneau,Jennifer Lbneau,27-09-2010,Female,jennifer_luneau@reevesrodriguez.com,-1292,,,,,,28-10-2018,,,,,,,LOYID_5842,61.0,Yes
4843,CNTID_5843,Lisa,Hiltunen,Lisa Hiltunen,12-01-1969,Female,lisa_hiltunen@mcmahoncrawford.com,842.238.7938x40487,,,,,,02-05-2018,,,,,,,LOYID_5843,184.0,Yes
4844,CNTID_5844,Donna,Tuggles,Tuggles Donna,17-01-2000,Female,donna_tuggles@hubbardcarter.com,599.928.6899x0544,,,,,,12-06-2017,,,,,,,LOYID_5844,270.0,Yes
4845,CNTID_5845,Laura,Lutke,Laura Lutke,01-05-1974,Female,laura_lutke@nicholsandsons.com,001-572-101-3811x755,,,,,,21-12-2017,,,,,,,LOYID_5845,178.0,Yes
4846,CNTID_5846,Susan,Habina,Susan Habina,09-03-1983,Female,susan_habina@cunninghamallenandcline.com,406-687-0831x16804,,,,,,29-04-2017,,,,,,,LOYID_5846,101.0,No
4847,CNTID_5847,Lisa,Ainslie,Lisa Ainslie,27-02-1979,Female,lisa_ainslie@ballardburgess.com,892.749.5274x11509,,,,,,26-03-2018,,,,,,,LOYID_5847,125.0,No
4848,CNTID_5848,Barbara,Bellew,Barbara Bellew,04-04-1985,Female,barbara_bellew@nealbarkerandtaylor.com,496-407-4597,,,,,,03-08-2018,,,,,,,LOYID_5848,11.0,No
4849,CNTID_5849,Laura,Dolence,Laura Dolence,18-04-1997,Female,laura_dolence@beltranclements.com,+1-509-839-4042x02027,,,,,,23-08-2017,,,,,,,LOYID_5849,32.0,No
4850,CNTID_5850,Kimberly,Paladino,Paladino Kimberly,14-01-1983,Female,kimberly_paladino@allenllc.com,001-377-845-9345,,,,,,22-02-2018,,,,,,,LOYID_5850,179.0,No
4851,CNTID_5851,Jennifer,Trentinella,Jennifer Trentinella,19-05-2011,Female,jennifer_trentinella@snydergarciaandmontgomery.com,(927)887-3081,,,,,,12-01-2017,,,,,,,LOYID_5851,187.0,No
4852,CNTID_5852,Betty,Sobol,Betty Sobol,18-12-1973,Female,betty_sobol@newmangroup.com,001-475-886-0394x3699,,,,,,10-01-2018,,,,,,,LOYID_5852,179.0,Yes
4853,CNTID_5853,Sandra,Schmeidler,Sandra Schmeidler,02-01-2014,Female,sandra_schmeidler@leonardltd.com,+1-855-777-4842x600,,,,,,24-05-2018,,,,,,,LOYID_5853,274.0,No
